"","recipe","Source","Page","Type","Cuisine","diet","Ingredients","makeability","Needed"
"247","chimichurri sauce","The Food Lab",395,"sauce","latin","Vegan","<span style='color: #CD2626;'>parsley</span>, <span style='color: #458B00;'>cilantro</span>, <span style='color: #458B00;'>oregano</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #458B00;'>red pepper flakes</span>, <span style='color: #458B00;'>red wine vinegar</span>, <span style='color: #458B00;'>olive oil</span>",5,1
"248","hot buttered snap peas with lemon and mint","The Food Lab",412,"side","western","Vegetarian","<span style='color: #458B00;'>butter</span>, <span style='color: #458B00;'>lemon</span>, <span style='color: #CD2626;'>snap peas</span>, <span style='color: #CD2626;'>mint</span>",5,2
"249","hot buttered snap peas with scallions and ham","The Food Lab",412,"side","western","Non-vegetarian","<span style='color: #458B00;'>butter</span>, <span style='color: #CD2626;'>ham</span>, <span style='color: #CD2626;'>snap peas</span>, <span style='color: #458B00;'>scallions</span>, <span style='color: #458B00;'>lemon</span>",5,2
"250","hot buttered snap peas with leeks and basil","The Food Lab",413,"side","western","Vegetarian","<span style='color: #458B00;'>butter</span>, <span style='color: #458B00;'>lemon</span>, <span style='color: #CD2626;'>snap peas</span>, <span style='color: #CD2626;'>leek</span>",5,2
"251","hot buttered peas","The Food Lab",413,"side","western","Vegetarian","<span style='color: #458B00;'>frozen peas</span>, <span style='color: #458B00;'>butter</span>, <span style='color: #458B00;'>lemon</span>",1,0
"252","hot buttered peas with bacon, shallots and tarragon","The Food Lab",413,"side","western","Non-vegetarian","<span style='color: #458B00;'>frozen peas</span>, <span style='color: #458B00;'>butter</span>, <span style='color: #458B00;'>lemon</span>, <span style='color: #458B00;'>bacon</span>, <span style='color: #458B00;'>shallot</span>, <span style='color: #CD2626;'>tarragon</span>",5,1
"253","hot buttered peas with pine nuts and prosciutto","The Food Lab",414,"side","western","Non-vegetarian","<span style='color: #458B00;'>frozen peas</span>, <span style='color: #458B00;'>butter</span>, <span style='color: #458B00;'>lemon</span>, <span style='color: #CD2626;'>prosciutto</span>, <span style='color: #458B00;'>pine nuts</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #CD2626;'>parsley</span>",5,2
"254","cheesy broccoli or cauliflower casserole","The Food Lab",421,"main","western","Non-vegetarian","<span style='color: #458B00;'>sandwich bread</span>, <span style='color: #458B00;'>shallot</span>, <span style='color: #CD2626;'>parsley</span>, <span style='color: #458B00;'>butter</span>, <span style='color: #CD2626;'>broccoli</span> or <span style='color: #CD2626;'>cauliflower</span>, <span style='color: #458B00;'>milk</span>, <span style='color: #458B00;'>gelatin</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #458B00;'>evaporated milk</span>, <span style='color: #458B00;'>flour</span>, <span style='color: #458B00;'>american cheese</span> or <span style='color: #458B00;'>cheddar</span> or <span style='color: #CD2626;'>jack cheese</span> or <span style='color: #CD2626;'>fontina</span> or <span style='color: #CD2626;'>gruyere</span>, <span style='color: #458B00;'>hot sauce</span>",5,2
"255","micro steamed corn with garlic chili butter","The Food Lab",429,"side","western","Vegetarian","<span style='color: #CD2626;'>corn on the cob</span>, <span style='color: #458B00;'>butter</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #458B00;'>scallions</span>, <span style='color: #458B00;'>chili powder</span>",5,1
"256","pan seared zucchini and corn","The Food Lab",435,"side","western","Vegetarian","<span style='color: #458B00;'>vegetable oil</span>, <span style='color: #458B00;'>corn</span>, <span style='color: #458B00;'>onion</span>, <span style='color: #CD2626;'>jalapeno</span> or <span style='color: #458B00;'>garlic</span>, <span style='color: #CD2626;'>zucchini</span>, <span style='color: #458B00;'>basil</span> or <span style='color: #CD2626;'>parsley</span>, <span style='color: #458B00;'>lemon</span>, <span style='color: #458B00;'>olive oil</span>, <span style='color: #458B00;'>parmesan</span>",5,2
"257","mexican street corn salad","The Food Lab",437,"side","latin","Vegetarian","<span style='color: #458B00;'>vegetable oil</span>, <span style='color: #458B00;'>corn</span>, <span style='color: #458B00;'>mayonnaise</span>, <span style='color: #458B00;'>cotija</span> or <span style='color: #CD2626;'>feta</span> or <span style='color: #458B00;'>parmesan</span>, <span style='color: #458B00;'>scallions</span>, <span style='color: #458B00;'>cilantro</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #458B00;'>lime</span>, <span style='color: #458B00;'>chili powder</span>",1,0
"258","pan roasted mushrooms with thyme and shallots","The Food Lab",441,"side","western","Vegetarian","<span style='color: #458B00;'>vegetable oil</span>, <span style='color: #CD2626;'>mushrooms</span>, <span style='color: #458B00;'>shallot</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: orange;'>thyme</span>, <span style='color: #458B00;'>soy sauce</span>, <span style='color: #458B00;'>lemon</span>, <span style='color: #458B00;'>butter</span>",5,2
"259","the ultimate creamed spinach","The Food Lab",451,"side","western","Vegetarian","<span style='color: #458B00;'>butter</span>, <span style='color: #458B00;'>shallot</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: orange;'>spinach</span>, <span style='color: #458B00;'>flour</span>, <span style='color: #CD2626;'>heavy cream</span>, <span style='color: #458B00;'>whole milk</span> or <span style='color: #458B00;'>milk</span>, <span style='color: #458B00;'>nutmeg</span>, <span style='color: #CD2626;'>creme fraiche</span> or <span style='color: #458B00;'>parmesan</span>",5,3
"260","glazed carrots with almonds","The Food Lab",453,"side","western","Non-vegetarian","<span style='color: #458B00;'>carrot</span>, <span style='color: #458B00;'>cornstarch</span>, <span style='color: #458B00;'>chicken stock</span>, <span style='color: #458B00;'>butter</span>, <span style='color: #458B00;'>sugar</span>, <span style='color: #CD2626;'>parsley</span> or <span style='color: #CD2626;'>chives</span>, <span style='color: #458B00;'>almonds</span>, <span style='color: #458B00;'>lemon</span>",5,1
"261","glazed pearl onions or turnips or radishes or rutabaga","The Food Lab",453,"side","western","Non-vegetarian","<span style='color: #CD2626;'>pearl onions</span>, <span style='color: #458B00;'>cornstarch</span>, <span style='color: #458B00;'>chicken stock</span>, <span style='color: #458B00;'>butter</span>, <span style='color: #458B00;'>sugar</span>, <span style='color: #CD2626;'>parsley</span> or <span style='color: #CD2626;'>chives</span>, <span style='color: #458B00;'>lemon</span>",5,2
"262","broiled asparagus with parmesan bread crumbs","The Food Lab",457,"side","western","Vegetarian","<span style='color: #458B00;'>sandwich bread</span> or <span style='color: #458B00;'>bread crumbs</span> or <span style='color: #458B00;'>panko</span>, <span style='color: #458B00;'>butter</span>, <span style='color: #458B00;'>parmesan</span>, <span style='color: #CD2626;'>asparagus</span>, <span style='color: #458B00;'>olive oil</span>, <span style='color: #458B00;'>lemon</span>",5,1
"263","roasted cauliflower with pine nut, raisin and caper vinaigrette","The Food Lab",460,"side","western","Vegan","<span style='color: #CD2626;'>cauliflower</span>, <span style='color: #458B00;'>olive oil</span>, <span style='color: #458B00;'>sherry vinegar</span>, <span style='color: #458B00;'>honey</span>, <span style='color: #458B00;'>capers</span>, <span style='color: #458B00;'>pine nuts</span>, <span style='color: #458B00;'>raisins</span>, <span style='color: #CD2626;'>parsley</span>",5,2
"264","roasted mushrooms","The Food Lab",461,"side","western","Vegan","<span style='color: #CD2626;'>mushrooms</span> or <span style='color: #CD2626;'>cremini mushrooms</span>, <span style='color: #458B00;'>olive oil</span>, <span style='color: orange;'>thyme</span>",5,2
"265","cheesy hasselback potato gratin","The Food Lab",469,"side","western","Vegetarian","<span style='color: #CD2626;'>comte</span> or <span style='color: #CD2626;'>gruyere</span>, <span style='color: #458B00;'>parmesan</span>, <span style='color: #CD2626;'>heavy cream</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: orange;'>thyme</span>, <span style='color: #458B00;'>russet potato</span>, <span style='color: #458B00;'>butter</span>",5,3
"266","super crisp roasted potatoes","The Food Lab",474,"side","western","Non-vegetarian","<span style='color: orange;'>duck fat</span> or <span style='color: #458B00;'>bacon fat</span> or <span style='color: #458B00;'>olive oil</span>, <span style='color: orange;'>thyme</span> or <span style='color: #CD2626;'>parsley</span> or <span style='color: #CD2626;'>chives</span> or <span style='color: #CD2626;'>rosemary</span> or <span style='color: #458B00;'>russet potato</span>",1,0
"267","crispy semi smashed new potatoes","The Food Lab",477,"side","western","Vegan","<span style='color: #458B00;'>vegetable oil</span> or <span style='color: orange;'>duck fat</span>, <span style='color: #CD2626;'>chives</span> or <span style='color: #CD2626;'>parsley</span> or <span style='color: orange;'>thyme</span> or <span style='color: #CD2626;'>rosemary</span> or <span style='color: #CD2626;'>new potato</span>",5,2
"268","buttery oniony charred hash browns","The Food Lab",478,"side","western","Vegetarian","<span style='color: #458B00;'>russet potato</span>, <span style='color: #458B00;'>butter</span>, <span style='color: #458B00;'>olive oil</span>, <span style='color: #458B00;'>onion</span>",1,0
"269","tender italian meatballs","The Food Lab",540,"main","mediterranean","Non-vegetarian","<span style='color: orange;'>ground beef</span> or <span style='color: #CD2626;'>ground lamb</span>, <span style='color: #CD2626;'>ground pork</span>, <span style='color: #458B00;'>buttermilk</span>, <span style='color: #458B00;'>gelatin</span>, <span style='color: #458B00;'>sandwich bread</span>, <span style='color: #458B00;'>soy sauce</span>, <span style='color: #458B00;'>marmite</span>, <span style='color: #458B00;'>anchovies</span>, <span style='color: #458B00;'>egg</span>, <span style='color: #458B00;'>parmesan</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #CD2626;'>parsley</span> or <span style='color: #458B00;'>basil</span>, <span style='color: #458B00;'>olive oil</span>, <span style='color: #458B00;'>onion</span>, <span style='color: #458B00;'>butter</span>, <span style='color: #458B00;'>dried oregano</span>, <span style='color: #458B00;'>canned whole tomatoes</span>",5,3
"270","pork meatballs with mushroom cream sauce","The Food Lab",542,"main","western","Non-vegetarian","<span style='color: #CD2626;'>ground pork</span>, <span style='color: #458B00;'>buttermilk</span> or <span style='color: #CD2626;'>heavy cream</span>, <span style='color: #458B00;'>gelatin</span>, <span style='color: #458B00;'>sandwich bread</span>, <span style='color: #458B00;'>soy sauce</span>, <span style='color: #458B00;'>marmite</span>, <span style='color: #458B00;'>anchovies</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #458B00;'>egg</span>, <span style='color: #458B00;'>sugar</span>, <span style='color: #458B00;'>fennel seed</span>, <span style='color: #458B00;'>vegetable oil</span>, <span style='color: #458B00;'>butter</span>, <span style='color: #CD2626;'>mushrooms</span>, <span style='color: #458B00;'>onion</span>, <span style='color: #458B00;'>flour</span>, <span style='color: #458B00;'>chicken stock</span>, <span style='color: orange;'>thyme</span> or <span style='color: #458B00;'>lemon</span>",5,4
"271","smashed burgers","The Food Lab",553,"main","western","Non-vegetarian","<span style='color: orange;'>ground beef</span>, <span style='color: #458B00;'>hamburger buns</span>, <span style='color: #458B00;'>butter</span>, <span style='color: #458B00;'>onion</span>, <span style='color: #458B00;'>bacon</span> or <span style='color: #458B00;'>american cheese</span>, <span style='color: #458B00;'>ketchup</span>, <span style='color: #458B00;'>pickle</span>",3,1
"272","buttery lemon herb rubbed roast chicken","The Food Lab",595,"main","western","Non-vegetarian","<span style='color: #458B00;'>whole chicken</span>, <span style='color: #458B00;'>vegetable oil</span>, <span style='color: #CD2626;'>parsley</span>, <span style='color: #CD2626;'>sage</span>, <span style='color: #CD2626;'>rosemary</span>, <span style='color: #458B00;'>scallions</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #458B00;'>lemon</span>, <span style='color: #458B00;'>butter</span>",5,3
"273","peruvian style roast chicken","The Food Lab",598,"main","latin","Non-vegetarian","<span style='color: #458B00;'>whole chicken</span>, <span style='color: #458B00;'>vegetable oil</span>, <span style='color: #458B00;'>cumin</span>, <span style='color: #458B00;'>paprika</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #458B00;'>white vinegar</span>",1,0
"274","peruvian green sauce","The Food Lab",598,"sauce","latin","Vegetarian","<span style='color: #CD2626;'>jalapeno</span>, <span style='color: #458B00;'>cilantro</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #458B00;'>mayonnaise</span>, <span style='color: #458B00;'>sour cream</span>, <span style='color: #458B00;'>aji amarillo paste</span>, <span style='color: #458B00;'>lime</span>, <span style='color: #458B00;'>white vinegar</span>, <span style='color: #458B00;'>olive oil</span>",5,1
"275","barbecue glazed roast chicken","The Food Lab",600,"main","western","Non-vegetarian","<span style='color: #458B00;'>whole chicken</span>, <span style='color: #458B00;'>vegetable oil</span>, <span style='color: #458B00;'>paprika</span>, <span style='color: #458B00;'>coriander</span>, <span style='color: #458B00;'>fennel seed</span>, <span style='color: #458B00;'>cumin</span>, <span style='color: #458B00;'>dried oregano</span>, <span style='color: #458B00;'>garlic</span>, <span style='color: #458B00;'>barbecue sauce</span>",1,0
